Time (s) Auto	Angle (rad) Run #24
90.700	0.545
90.750	0.677
90.800	0.804
90.850	0.925
90.900	1.040
90.950	1.153
91.000	1.263
91.050	1.371
91.100	1.480
91.150	1.590
91.200	1.701
91.250	1.817
91.300	1.935
91.350	2.055
91.400	2.176
91.450	2.297
91.500	2.411
91.550	2.520
91.600	2.617
91.650	2.699
91.700	2.760
91.750	2.796
91.800	2.802
91.850	2.779
91.900	2.722
91.950	2.633
92.000	2.512
92.050	2.358
92.100	2.174
92.150	1.965
92.200	1.733
92.250	1.484
92.300	1.224
92.350	0.958
92.400	0.693
92.450	0.434
92.500	0.187
92.550	-0.041
92.600	-0.248
92.650	-0.427
92.700	-0.575
92.750	-0.690
92.800	-0.770
92.850	-0.814
92.900	-0.826
92.950	-0.806
93.000	-0.757
93.050	-0.685
93.100	-0.592
93.150	-0.482
93.200	-0.361
93.250	-0.231
93.300	-0.094
93.350	0.042
93.400	0.179
93.450	0.311
93.500	0.438
93.550	0.561
93.600	0.679
93.650	0.792
93.700	0.898
93.750	1.002
93.800	1.103
93.850	1.203
93.900	1.305
93.950	1.409
94.000	1.516
94.050	1.627
94.100	1.745
94.150	1.868
94.200	1.993
94.250	2.122
94.300	2.251
94.350	2.377
94.400	2.496
94.450	2.604
94.500	2.699
94.550	2.772
94.600	2.821
94.650	2.840
94.700	2.827
94.750	2.780
94.800	2.700
94.850	2.584
94.900	2.436
94.950	2.259
95.000	2.053
95.050	1.824
95.100	1.576
95.150	1.315
95.200	1.048
95.250	0.781
95.300	0.518
95.350	0.267
95.400	0.035
95.450	-0.178
95.500	-0.363
95.550	-0.517
95.600	-0.639
95.650	-0.726
95.700	-0.778
95.750	-0.795
95.800	-0.782
95.850	-0.741
95.900	-0.675
95.950	-0.591
96.000	-0.490
96.050	-0.377
96.100	-0.256
96.150	-0.129
96.200	-0.002
96.250	0.124
96.300	0.243
96.350	0.358
96.400	0.468
96.450	0.573
96.500	0.672
96.550	0.767
96.600	0.858
96.650	0.947
96.700	1.037
96.750	1.126
96.800	1.221
96.850	1.319
96.900	1.425
96.950	1.538
97.000	1.657
97.050	1.786
97.100	1.920
97.150	2.056
97.200	2.198
97.250	2.336
97.300	2.468
97.350	2.590
97.400	2.699
97.450	2.787
97.500	2.849
97.550	2.884
97.600	2.884
97.650	2.849
97.700	2.779
97.750	2.673
97.800	2.535
97.850	2.364
97.900	2.165
97.950	1.940
98.000	1.696
98.050	1.439
98.100	1.172
98.150	0.905
98.200	0.641
98.250	0.388
98.300	0.151
98.350	-0.064
98.400	-0.256
98.450	-0.418
98.500	-0.548
98.550	-0.644
98.600	-0.705
98.650	-0.735
98.700	-0.732
98.750	-0.701
98.800	-0.647
98.850	-0.572
98.900	-0.484
98.950	-0.383
99.000	-0.275
99.050	-0.163
99.100	-0.052
99.150	0.058
99.200	0.163
99.250	0.261
99.300	0.352
99.350	0.438
99.400	0.518
99.450	0.597
99.500	0.672
99.550	0.746
99.600	0.822
99.650	0.898
99.700	0.982
99.750	1.071
99.800	1.170
99.850	1.279
99.900	1.398
99.950	1.527
100.000	1.667
100.050	1.814
100.100	1.968
100.150	2.127
100.200	2.284
100.250	2.436
100.300	2.578
100.350	2.706
100.400	2.813
100.450	2.895
100.500	2.947
100.550	2.963
100.600	2.942
100.650	2.884
100.700	2.788
100.750	2.658
100.800	2.491
100.850	2.297
100.900	2.073
100.950	1.830
101.000	1.571
101.050	1.302
101.100	1.030
101.150	0.762
101.200	0.503
101.250	0.258
101.300	0.035
101.350	-0.163
101.400	-0.335
101.450	-0.474
101.500	-0.580
101.550	-0.650
101.600	-0.688
101.650	-0.694
101.700	-0.671
101.750	-0.624
101.800	-0.558
101.850	-0.476
101.900	-0.383
101.950	-0.283
102.000	-0.181
102.050	-0.079
102.100	0.020
102.150	0.113
102.200	0.198
102.250	0.275
102.300	0.346
102.350	0.410
102.400	0.470
102.450	0.526
102.500	0.584
102.550	0.642
102.600	0.704
102.650	0.771
102.700	0.847
102.750	0.933
102.800	1.029
102.850	1.139
102.900	1.261
102.950	1.396
103.000	1.543
103.050	1.700
103.100	1.865
103.150	2.036
103.200	2.205
103.250	2.372
103.300	2.531
103.350	2.675
103.400	2.801
103.450	2.901
103.500	2.972
103.550	3.010
103.600	3.010
103.650	2.970
103.700	2.895
103.750	2.782
103.800	2.634
103.850	2.457
103.900	2.249
103.950	2.020
104.000	1.772
104.050	1.513
104.100	1.249
104.150	0.985
104.200	0.727
104.250	0.482
104.300	0.256
104.350	0.050
104.400	-0.130
104.450	-0.283
104.500	-0.405
104.550	-0.495
104.600	-0.553
104.650	-0.581
104.700	-0.581
104.750	-0.556
104.800	-0.514
104.850	-0.452
104.900	-0.382
104.950	-0.305
105.000	-0.221
105.050	-0.138
105.100	-0.058
105.150	0.017
105.200	0.086
105.250	0.148
105.300	0.199
105.350	0.247
105.400	0.287
105.450	0.327
105.500	0.366
105.550	0.408
105.600	0.456
105.650	0.509
105.700	0.572
105.750	0.646
105.800	0.734
105.850	0.834
105.900	0.949
105.950	1.078
106.000	1.221
106.050	1.378
106.100	1.546
106.150	1.722
106.200	1.904
106.250	2.086
106.300	2.268
106.350	2.441
106.400	2.601
106.450	2.746
106.500	2.868
106.550	2.963
106.600	3.024
106.650	3.052
106.700	3.041
106.750	2.991
106.800	2.904
106.850	2.783
106.900	2.631
106.950	2.449
107.000	2.242
107.050	2.014
107.100	1.772
107.150	1.521
107.200	1.266
107.250	1.015
107.300	0.771
107.350	0.540
107.400	0.327
107.450	0.137
107.500	-0.031
107.550	-0.173
107.600	-0.287
107.650	-0.374
107.700	-0.429
107.750	-0.459
107.800	-0.463
107.850	-0.445
107.900	-0.410
107.950	-0.361
108.000	-0.305
108.050	-0.242
108.100	-0.178
108.150	-0.115
108.200	-0.055
108.250	-0.002
108.300	0.046
108.350	0.086
108.400	0.118
108.450	0.145
108.500	0.167
108.550	0.185
108.600	0.207
108.650	0.231
108.700	0.262
108.750	0.303
108.800	0.357
108.850	0.426
108.900	0.511
108.950	0.613
109.000	0.730
109.050	0.867
109.100	1.018
109.150	1.184
109.200	1.362
109.250	1.550
109.300	1.745
109.350	1.942
109.400	2.138
109.450	2.326
109.500	2.504
109.550	2.666
109.600	2.807
109.650	2.923
109.700	3.010
109.750	3.063
109.800	3.079
109.850	3.058
109.900	3.000
109.950	2.906
110.000	2.782
110.050	2.628
110.100	2.447
110.150	2.245
110.200	2.025
110.250	1.792
110.300	1.555
110.350	1.315
110.400	1.079
110.450	0.851
110.500	0.636
110.550	0.438
110.600	0.261
110.650	0.107
110.700	-0.025
110.750	-0.134
110.800	-0.218
110.850	-0.278
110.900	-0.316
110.950	-0.331
111.000	-0.327
111.050	-0.308
111.100	-0.276
111.150	-0.239
111.200	-0.196
111.250	-0.152
111.300	-0.110
111.350	-0.071
111.400	-0.038
111.450	-0.011
111.500	0.011
111.550	0.027
111.600	0.039
111.650	0.049
111.700	0.058
111.750	0.071
111.800	0.086
111.850	0.110
111.900	0.143
111.950	0.187
112.000	0.247
112.050	0.322
112.100	0.415
112.150	0.528
112.200	0.658
112.250	0.807
112.300	0.971
112.350	1.147
112.400	1.335
112.450	1.532
112.500	1.731
112.550	1.932
112.600	2.130
112.650	2.318
112.700	2.494
112.750	2.655
112.800	2.793
112.850	2.908
112.900	2.991
112.950	3.044
113.000	3.061
113.050	3.044
113.100	2.992
113.150	2.909
113.200	2.794
113.250	2.655
113.300	2.490
113.350	2.304
113.400	2.103
113.450	1.890
113.500	1.671
113.550	1.448
113.600	1.230
113.650	1.016
113.700	0.814
113.750	0.625
113.800	0.454
113.850	0.302
113.900	0.170
113.950	0.058
114.000	-0.031
114.050	-0.104
114.100	-0.157
114.150	-0.193
114.200	-0.212
114.250	-0.218
114.300	-0.212
114.350	-0.198
114.400	-0.179
114.450	-0.156
114.500	-0.134
114.550	-0.113
114.600	-0.094
114.650	-0.080
114.700	-0.068
114.750	-0.060
114.800	-0.053
114.850	-0.047
114.900	-0.041
114.950	-0.031
115.000	-0.017
115.050	0.005
115.100	0.036
115.150	0.079
115.200	0.132
115.250	0.199
115.300	0.281
115.350	0.379
115.400	0.495
115.450	0.627
115.500	0.773
115.550	0.933
115.600	1.104
115.650	1.285
115.700	1.472
115.750	1.662
115.800	1.854
115.850	2.040
115.900	2.220
115.950	2.388
116.000	2.542
116.050	2.678
116.100	2.793
116.150	2.884
116.200	2.947
116.250	2.981
116.300	2.985
116.350	2.956
116.400	2.901
116.450	2.816
116.500	2.708
116.550	2.576
116.600	2.424
116.650	2.254
116.700	2.070
116.750	1.876
116.800	1.676
116.850	1.473
116.900	1.272
116.950	1.076
117.000	0.889
117.050	0.713
117.100	0.550
117.150	0.404
117.200	0.273
117.250	0.163
117.300	0.069
117.350	-0.006
117.400	-0.068
117.450	-0.115
117.500	-0.148
117.550	-0.170
117.600	-0.179
117.650	-0.182
117.700	-0.178
117.750	-0.168
117.800	-0.157
117.850	-0.145
117.900	-0.132
117.950	-0.121
118.000	-0.112
118.050	-0.104
118.100	-0.096
118.150	-0.086
118.200	-0.077
118.250	-0.063
118.300	-0.044
118.350	-0.019
118.400	0.014
118.450	0.057
118.500	0.110
118.550	0.174
118.600	0.250
118.650	0.339
118.700	0.445
118.750	0.565
118.800	0.699
118.850	0.847
118.900	1.004
118.950	1.170
119.000	1.343
119.050	1.522
119.100	1.701
119.150	1.880
119.200	2.053
119.250	2.220
119.300	2.375
119.350	2.516
119.400	2.641
119.450	2.746
119.500	2.829
119.550	2.887
119.600	2.920
119.650	2.925
119.700	2.901
119.750	2.853
119.800	2.779
119.850	2.683
119.900	2.567
119.950	2.430
120.000	2.278
120.050	2.111
120.100	1.934
120.150	1.750
120.200	1.563
120.250	1.376
120.300	1.192
120.350	1.013
120.400	0.844
120.450	0.685
120.500	0.537
120.550	0.405
120.600	0.289
120.650	0.190
120.700	0.105
120.750	0.035
120.800	-0.022
120.850	-0.066
120.900	-0.101
120.950	-0.126
121.000	-0.143
121.050	-0.152
121.100	-0.157
121.150	-0.157
121.200	-0.154
121.250	-0.149
121.300	-0.143
121.350	-0.138
121.400	-0.132
121.450	-0.126
121.500	-0.118
121.550	-0.108
121.600	-0.097
121.650	-0.082
121.700	-0.061
121.750	-0.033
121.800	0.002
121.850	0.046
121.900	0.099
121.950	0.163
122.000	0.239
122.050	0.327
122.100	0.429
122.150	0.543
122.200	0.672
122.250	0.814
122.300	0.963
122.350	1.123
122.400	1.288
122.450	1.458
122.500	1.630
122.550	1.802
122.600	1.968
122.650	2.130
122.700	2.281
122.750	2.421
122.800	2.546
122.850	2.653
122.900	2.743
122.950	2.810
123.000	2.854
123.050	2.876
123.100	2.871
123.150	2.842
123.200	2.790
123.250	2.717
123.300	2.623
123.350	2.512
123.400	2.381
123.450	2.238
123.500	2.083
123.550	1.918
123.600	1.748
123.650	1.574
123.700	1.400
123.750	1.228
123.800	1.062
123.850	0.903
123.900	0.754
123.950	0.614
124.000	0.487
124.050	0.374
124.100	0.275
124.150	0.188
124.200	0.116
124.250	0.057
124.300	0.006
124.350	-0.035
124.400	-0.068
124.450	-0.094
124.500	-0.115
124.550	-0.129
124.600	-0.140
124.650	-0.148
124.700	-0.152
124.750	-0.154
124.800	-0.154
124.850	-0.151
124.900	-0.146
124.950	-0.140
125.000	-0.130
125.050	-0.118
125.100	-0.102
125.150	-0.082
125.200	-0.057
125.250	-0.024
125.300	0.016
125.350	0.063
125.400	0.119
125.450	0.185
125.500	0.261
125.550	0.349
125.600	0.449
125.650	0.562
125.700	0.688
125.750	0.823
125.800	0.968
125.850	1.120
125.900	1.277
125.950	1.439
126.000	1.602
126.050	1.766
126.100	1.924
126.150	2.078
126.200	2.224
126.250	2.358
126.300	2.480
126.350	2.587
126.400	2.677
126.450	2.747
126.500	2.798
126.550	2.827
126.600	2.834
126.650	2.816
126.700	2.780
126.750	2.722
126.800	2.645
126.850	2.549
126.900	2.438
126.950	2.311
127.000	2.171
127.050	2.022
127.100	1.865
127.150	1.703
127.200	1.538
127.250	1.373
127.300	1.211
127.350	1.054
127.400	0.905
127.450	0.763
127.500	0.631
127.550	0.511
127.600	0.402
127.650	0.308
127.700	0.225
127.750	0.154
127.800	0.094
127.850	0.044
127.900	0.002
127.950	-0.035
128.000	-0.063
128.050	-0.088
128.100	-0.108
128.150	-0.124
128.200	-0.138
128.250	-0.148
128.300	-0.156
128.350	-0.162
128.400	-0.163
128.450	-0.162
128.500	-0.157
128.550	-0.151
128.600	-0.138
128.650	-0.123
128.700	-0.102
128.750	-0.077
128.800	-0.046
128.850	-0.006
128.900	0.039
128.950	0.093
129.000	0.156
129.050	0.228
129.100	0.309
129.150	0.402
129.200	0.506
129.250	0.622
129.300	0.748
129.350	0.881
129.400	1.024
129.450	1.172
129.500	1.323
129.550	1.478
129.600	1.632
129.650	1.786
129.700	1.935
129.750	2.078
129.800	2.215
129.850	2.339
129.900	2.452
129.950	2.551
130.000	2.634
130.050	2.700
130.100	2.749
130.150	2.776
130.200	2.783
130.250	2.771
130.300	2.738
130.350	2.686
130.400	2.619
130.450	2.535
130.500	2.436
130.550	2.325
130.600	2.201
130.650	2.067
130.700	1.926
130.750	1.778
130.800	1.629
130.850	1.477
130.900	1.326
130.950	1.178
131.000	1.035
131.050	0.898
131.100	0.770
131.150	0.650
131.200	0.540
131.250	0.440
131.300	0.350
131.350	0.272
131.400	0.204
131.450	0.146
131.500	0.096
131.550	0.052
131.600	0.014
131.650	-0.020
131.700	-0.050
131.750	-0.077
131.800	-0.101
131.850	-0.123
131.900	-0.141
131.950	-0.157
132.000	-0.170
132.050	-0.179
132.100	-0.184
132.150	-0.184
132.200	-0.179
132.250	-0.168
132.300	-0.154
132.350	-0.134
132.400	-0.107
132.450	-0.075
132.500	-0.038
132.550	0.008
132.600	0.060
132.650	0.119
132.700	0.187
132.750	0.262
132.800	0.347
132.850	0.441
132.900	0.545
132.950	0.660
133.000	0.781
133.050	0.909
133.100	1.045
133.150	1.183
133.200	1.326
133.250	1.470
133.300	1.613
133.350	1.756
133.400	1.896
133.450	2.029
133.500	2.155
133.550	2.275
133.600	2.381
133.650	2.477
133.700	2.559
133.750	2.626
133.800	2.678
133.850	2.713
133.900	2.730
133.950	2.730
134.000	2.711
134.050	2.677
134.100	2.626
134.150	2.562
134.200	2.482
134.250	2.388
134.300	2.282
134.350	2.166
134.400	2.040
134.450	1.907
134.500	1.769
134.550	1.627
134.600	1.483
134.650	1.340
134.700	1.199
134.750	1.060
134.800	0.928
134.850	0.803
134.900	0.685
134.950	0.575
135.000	0.476
135.050	0.385
135.100	0.305
135.150	0.234
135.200	0.173
135.250	0.118
135.300	0.071
135.350	0.028
135.400	-0.008
135.450	-0.042
135.500	-0.072
135.550	-0.099
135.600	-0.123
135.650	-0.145
135.700	-0.162
135.750	-0.176
135.800	-0.185
135.850	-0.190
135.900	-0.192
135.950	-0.187
136.000	-0.178
136.050	-0.163
136.100	-0.145
136.150	-0.119
136.200	-0.090
136.250	-0.053
136.300	-0.013
136.350	0.036
136.400	0.091
136.450	0.152
136.500	0.221
136.550	0.298
136.600	0.383
136.650	0.479
136.700	0.584
136.750	0.697
136.800	0.817
136.850	0.944
136.900	1.074
136.950	1.210
137.000	1.348
137.050	1.488
137.100	1.626
137.150	1.762
137.200	1.896
137.250	2.023
137.300	2.144
137.350	2.257
137.400	2.359
137.450	2.452
137.500	2.531
137.550	2.595
137.600	2.645
137.650	2.681
137.700	2.700
137.750	2.703
137.800	2.689
137.850	2.659
137.900	2.617
137.950	2.560
138.000	2.490
138.050	2.406
138.100	2.312
138.150	2.207
138.200	2.094
138.250	1.973
138.300	1.846
138.350	1.715
138.400	1.582
138.450	1.447
138.500	1.315
138.550	1.183
138.600	1.056
138.650	0.935
138.700	0.818
138.750	0.708
138.800	0.608
138.850	0.514
138.900	0.429
138.950	0.353
139.000	0.284
139.050	0.225
139.100	0.173
139.150	0.126
139.200	0.083
139.250	0.044
139.300	0.009
139.350	-0.024
139.400	-0.055
139.450	-0.085
139.500	-0.112
139.550	-0.137
139.600	-0.159
139.650	-0.178
139.700	-0.192
139.750	-0.199
139.800	-0.203
139.850	-0.201
139.900	-0.192
139.950	-0.178
140.000	-0.157
140.050	-0.130
140.100	-0.097
140.150	-0.060
140.200	-0.016
140.250	0.035
140.300	0.090
140.350	0.152
140.400	0.220
140.450	0.294
140.500	0.377
140.550	0.468
140.600	0.565
140.650	0.672
140.700	0.784
140.750	0.902
140.800	1.024
140.850	1.148
140.900	1.277
140.950	1.406
141.000	1.533
141.050	1.660
141.100	1.786
141.150	1.907
141.200	2.022
141.250	2.130
141.300	2.232
141.350	2.325
141.400	2.406
141.450	2.479
141.500	2.538
141.550	2.586
141.600	2.620
141.650	2.642
141.700	2.648
141.750	2.641
141.800	2.620
141.850	2.587
141.900	2.542
141.950	2.485
142.000	2.417
142.050	2.339
142.100	2.251
142.150	2.154
142.200	2.048
142.250	1.937
142.300	1.821
142.350	1.698
142.400	1.576
142.450	1.450
142.500	1.324
142.550	1.202
142.600	1.081
142.650	0.963
142.700	0.851
142.750	0.746
142.800	0.646
142.850	0.553
142.900	0.468
142.950	0.390
143.000	0.320
143.050	0.258
143.100	0.201
143.150	0.151
143.200	0.105
143.250	0.064
143.300	0.027
143.350	-0.009
143.400	-0.042
143.450	-0.074
143.500	-0.104
143.550	-0.130
143.600	-0.154
143.650	-0.174
143.700	-0.190
143.750	-0.201
143.800	-0.206
143.850	-0.206
143.900	-0.199
143.950	-0.187
144.000	-0.168
144.050	-0.145
144.100	-0.116
144.150	-0.083
144.200	-0.044
144.250	3.955E-16
144.300	0.049
144.350	0.104
144.400	0.162
144.450	0.226
144.500	0.297
144.550	0.375
144.600	0.460
144.650	0.553
144.700	0.653
144.750	0.759
144.800	0.869
144.850	0.983
144.900	1.101
144.950	1.222
145.000	1.345
145.050	1.469
145.100	1.591
145.150	1.712
145.200	1.828
145.250	1.943
145.300	2.051
145.350	2.152
145.400	2.246
145.450	2.331
145.500	2.408
145.550	2.472
145.600	2.527
145.650	2.570
145.700	2.601
145.750	2.619
145.800	2.625
145.850	2.617
145.900	2.597
145.950	2.565
146.000	2.523
