,freq,amp
0,0.5227958012272385,34.29742096
1,0.5216847216570596,60.59221281000001
2,0.5246054327406047,57.19140625
3,0.5158975424181099,47.11998736
4,0.5094634621070508,50.82121520999999
5,0.5118511361540458,41.62314256
6,0.511581713408443,42.28250624999999
7,0.5004596535997143,39.691260009999986
8,0.4993510750637497,39.0625
9,0.4887982206993537,34.29742096
10,0.49326487379484146,32.62808641000001
11,0.47941436662404957,29.982195359999995
12,0.47953439688838767,28.473963210000004
13,0.47242703713019335,27.98409999999999
14,0.4659153438747256,24.72973441
15,0.47287696629719267,24.28912656000001
16,0.46243546838712246,23.85443281
17,0.4600616466427055,20.583461609999993
18,0.45097326848089025,18.360368009999995
19,0.44560571550217054,19.821194409999997
20,0.4423219079822314,16.0
21,0.43697102798023385,17.318914560000003
22,0.4367458304006937,15.369536160000003
23,0.43641535427438893,13.874880009999995
24,0.4227055362864363,12.491983359999999
25,0.4237778570779644,13.308633609999996
26,0.4172785791123943,11.462287360000001
27,0.414873614019847,10.971993760000004
28,0.412532664762863,10.971993760000004
29,0.3997284495832223,9.378906250000002
30,0.39891823201989784,9.16636176
31,0.3850250080174396,8.957450410000002
32,0.3913322421147133,8.957450410000002
33,0.3783705301964837,7.777963209999999
34,0.5210500154359505,56.95669860523397
35,0.5247095566184715,61.595915227845424
36,0.5281207681885189,66.65947272041092
37,0.5297582176565852,72.18087442339589
38,0.5360522571845615,78.19353559169483
39,0.5435036571729434,84.72971257005075
40,0.547021315360865,91.81907579000547
41,0.5471188230525618,99.48686112285426
42,0.5546446557044502,107.75153827554539
43,0.5608494523829263,116.62194886927126
44,0.5551227175679533,126.09389499862898
45,0.563214928133027,136.14620636747756
46,0.5678356946080887,146.73638525186738
47,0.5754940870436523,157.79602668580236
48,0.5693966448479033,169.22633585893192
49,0.5842098984165992,180.89420875774456
50,0.587092102520771,192.6294890736737
51,0.5903520985467201,204.22413598366043
52,0.5933312371009082,215.43409327398362
53,0.5998423081219458,225.98459236216368
54,0.6048567702765463,235.57940446264513
55,0.6022690374376183,243.91415372114088
56,0.6083527582700451,250.6932256294564
57,0.6148125730277845,255.64912067730035
58,0.6183701494896553,258.56243792261637
59,0.6205438003576936,259.28019309451196
60,0.6307208852795021,257.730044792151
61,0.6340750862611159,253.92832483026788
62,0.6333682510932919,247.98053979293528
63,0.6371252244340279,240.07409710642386
64,0.6517974684368523,230.46417674679554
65,0.6490128850974634,219.4546539559738
66,0.6532540246221507,207.37656626102967
67,0.6580619994176209,194.56671295319768
68,0.6609050010734059,181.34861512455922
69,0.6642951828248826,168.01739324127144
70,0.6737248144227714,154.82932771237193
71,0.6749460181123638,141.99613202688488
72,0.676405418773595,129.6834073254769
73,0.6797318622592379,118.01241110951753
74,0.6881281623682955,107.06415043165359
75,0.6907960450532701,96.88485312845596
76,0.6990098272562312,87.49201760130721
77,0.6941510771729874,78.88043481409109
78,0.7070812237195568,71.02777205961785
