Time (s) Auto	Angle (rad) Run #25
83.800	-1.107
83.850	-0.963
83.900	-0.825
83.950	-0.693
84.000	-0.567
84.050	-0.445
84.100	-0.327
84.150	-0.212
84.200	-0.099
84.250	0.011
84.300	0.119
84.350	0.225
84.400	0.324
84.450	0.418
84.500	0.500
84.550	0.569
84.600	0.620
84.650	0.650
84.700	0.655
84.750	0.631
84.800	0.578
84.850	0.495
84.900	0.382
84.950	0.239
85.000	0.068
85.050	-0.130
85.100	-0.352
85.150	-0.591
85.200	-0.844
85.250	-1.106
85.300	-1.368
85.350	-1.629
85.400	-1.879
85.450	-2.113
85.500	-2.328
85.550	-2.518
85.600	-2.678
85.650	-2.805
85.700	-2.897
85.750	-2.953
85.800	-2.975
85.850	-2.963
85.900	-2.920
85.950	-2.849
86.000	-2.754
86.050	-2.637
86.100	-2.505
86.150	-2.359
86.200	-2.204
86.250	-2.045
86.300	-1.883
86.350	-1.725
86.400	-1.569
86.450	-1.417
86.500	-1.271
86.550	-1.133
86.600	-1.001
86.650	-0.873
86.700	-0.752
86.750	-0.636
86.800	-0.523
86.850	-0.412
86.900	-0.300
86.950	-0.190
87.000	-0.080
87.050	0.031
87.100	0.140
87.150	0.248
87.200	0.350
87.250	0.446
87.300	0.529
87.350	0.597
87.400	0.646
87.450	0.671
87.500	0.668
87.550	0.635
87.600	0.570
87.650	0.476
87.700	0.349
87.750	0.193
87.800	0.008
87.850	-0.203
87.900	-0.434
87.950	-0.682
88.000	-0.941
88.050	-1.205
88.100	-1.469
88.150	-1.725
88.200	-1.968
88.250	-2.194
88.300	-2.399
88.350	-2.575
88.400	-2.719
88.450	-2.829
88.500	-2.904
88.550	-2.944
88.600	-2.950
88.650	-2.923
88.700	-2.868
88.750	-2.788
88.800	-2.686
88.850	-2.565
88.900	-2.433
88.950	-2.290
89.000	-2.141
89.050	-1.990
89.100	-1.843
89.150	-1.696
89.200	-1.555
89.250	-1.420
89.300	-1.291
89.350	-1.169
89.400	-1.052
89.450	-0.941
89.500	-0.833
89.550	-0.727
89.600	-0.624
89.650	-0.518
89.700	-0.412
89.750	-0.303
89.800	-0.192
89.850	-0.077
89.900	0.039
89.950	0.157
90.000	0.272
90.050	0.382
90.100	0.484
90.150	0.572
90.200	0.641
90.250	0.688
90.300	0.708
90.350	0.697
90.400	0.655
90.450	0.580
90.500	0.470
90.550	0.330
90.600	0.157
90.650	-0.042
90.700	-0.267
90.750	-0.512
90.800	-0.770
90.850	-1.037
90.900	-1.307
90.950	-1.572
91.000	-1.827
91.050	-2.066
91.100	-2.284
91.150	-2.477
91.200	-2.639
91.250	-2.768
91.300	-2.860
91.350	-2.919
91.400	-2.941
91.450	-2.930
91.500	-2.889
91.550	-2.821
91.600	-2.730
91.650	-2.620
91.700	-2.498
91.750	-2.362
91.800	-2.221
91.850	-2.078
91.900	-1.935
91.950	-1.797
92.000	-1.663
92.050	-1.535
92.100	-1.414
92.150	-1.299
92.200	-1.191
92.250	-1.089
92.300	-0.991
92.350	-0.895
92.400	-0.800
92.450	-0.704
92.500	-0.606
92.550	-0.503
92.600	-0.396
92.650	-0.283
92.700	-0.163
92.750	-0.041
92.800	0.085
92.850	0.210
92.900	0.333
92.950	0.448
93.000	0.551
93.050	0.638
93.100	0.701
93.150	0.738
93.200	0.745
93.250	0.716
93.300	0.655
93.350	0.559
93.400	0.429
93.450	0.265
93.500	0.072
93.550	-0.148
93.600	-0.388
93.650	-0.646
93.700	-0.913
93.750	-1.184
93.800	-1.453
93.850	-1.714
93.900	-1.960
93.950	-2.187
94.000	-2.389
94.050	-2.562
94.100	-2.702
94.150	-2.805
94.200	-2.875
94.250	-2.908
94.300	-2.908
94.350	-2.876
94.400	-2.820
94.450	-2.738
94.500	-2.639
94.550	-2.524
94.600	-2.400
94.650	-2.268
94.700	-2.135
94.750	-2.003
94.800	-1.874
94.850	-1.751
94.900	-1.635
94.950	-1.527
95.000	-1.425
95.050	-1.330
95.100	-1.241
95.150	-1.155
95.200	-1.071
95.250	-0.988
95.300	-0.903
95.350	-0.815
95.400	-0.721
95.450	-0.619
95.500	-0.509
95.550	-0.390
95.600	-0.264
95.650	-0.130
95.700	0.008
95.750	0.148
95.800	0.286
95.850	0.418
95.900	0.540
95.950	0.644
96.000	0.727
96.050	0.782
96.100	0.806
96.150	0.795
96.200	0.748
96.250	0.664
96.300	0.545
96.350	0.391
96.400	0.204
96.450	-0.009
96.500	-0.247
96.550	-0.504
96.600	-0.773
96.650	-1.046
96.700	-1.319
96.750	-1.587
96.800	-1.839
96.850	-2.073
96.900	-2.286
96.950	-2.469
97.000	-2.620
97.050	-2.736
97.100	-2.816
97.150	-2.862
97.200	-2.873
97.250	-2.853
97.300	-2.804
97.350	-2.733
97.400	-2.644
97.450	-2.540
97.500	-2.425
97.550	-2.306
97.600	-2.183
97.650	-2.062
97.700	-1.946
97.750	-1.836
97.800	-1.734
97.850	-1.638
97.900	-1.550
97.950	-1.470
98.000	-1.395
98.050	-1.324
98.100	-1.255
98.150	-1.186
98.200	-1.114
98.250	-1.037
98.300	-0.952
98.350	-0.859
98.400	-0.756
98.450	-0.639
98.500	-0.514
98.550	-0.377
98.600	-0.231
98.650	-0.077
98.700	0.079
98.750	0.236
98.800	0.386
98.850	0.526
98.900	0.650
98.950	0.752
99.000	0.828
99.050	0.870
99.100	0.877
99.150	0.844
99.200	0.771
99.250	0.663
99.300	0.518
99.350	0.341
99.400	0.132
99.450	-0.102
99.500	-0.355
99.550	-0.624
99.600	-0.898
99.650	-1.175
99.700	-1.445
99.750	-1.704
99.800	-1.945
99.850	-2.165
99.900	-2.356
99.950	-2.518
100.000	-2.647
100.050	-2.739
100.100	-2.796
100.150	-2.820
100.200	-2.810
100.250	-2.772
100.300	-2.713
100.350	-2.633
100.400	-2.538
100.450	-2.435
100.500	-2.325
100.550	-2.213
100.600	-2.103
100.650	-2.000
100.700	-1.902
100.750	-1.814
100.800	-1.734
100.850	-1.662
100.900	-1.596
100.950	-1.536
101.000	-1.480
101.050	-1.425
101.100	-1.368
101.150	-1.308
101.200	-1.244
101.250	-1.170
101.300	-1.085
101.350	-0.988
101.400	-0.878
101.450	-0.754
101.500	-0.617
101.550	-0.468
101.600	-0.306
101.650	-0.140
101.700	0.033
101.750	0.204
101.800	0.371
101.850	0.526
101.900	0.666
101.950	0.782
102.000	0.870
102.050	0.925
102.100	0.942
102.150	0.920
102.200	0.858
102.250	0.757
102.300	0.619
102.350	0.446
102.400	0.243
102.450	0.014
102.500	-0.237
102.550	-0.503
102.600	-0.776
102.650	-1.051
102.700	-1.321
102.750	-1.580
102.800	-1.824
102.850	-2.044
102.900	-2.238
102.950	-2.405
103.000	-2.538
103.050	-2.637
103.100	-2.703
103.150	-2.735
103.200	-2.735
103.250	-2.708
103.300	-2.658
103.350	-2.590
103.400	-2.509
103.450	-2.417
103.500	-2.323
103.550	-2.226
103.600	-2.132
103.650	-2.044
103.700	-1.963
103.750	-1.893
103.800	-1.832
103.850	-1.778
103.900	-1.731
103.950	-1.689
104.000	-1.648
104.050	-1.608
104.100	-1.568
104.150	-1.521
104.200	-1.467
104.250	-1.403
104.300	-1.327
104.350	-1.238
104.400	-1.133
104.450	-1.013
104.500	-0.877
104.550	-0.726
104.600	-0.562
104.650	-0.386
104.700	-0.204
104.750	-0.017
104.800	0.168
104.850	0.349
104.900	0.518
104.950	0.669
105.000	0.798
105.050	0.898
105.100	0.966
105.150	0.996
105.200	0.985
105.250	0.933
105.300	0.842
105.350	0.713
105.400	0.551
105.450	0.358
105.500	0.138
105.550	-0.104
105.600	-0.360
105.650	-0.627
105.700	-0.895
105.750	-1.161
105.800	-1.415
105.850	-1.656
105.900	-1.877
105.950	-2.072
106.000	-2.242
106.050	-2.383
106.100	-2.491
106.150	-2.568
106.200	-2.614
106.250	-2.630
106.300	-2.617
106.350	-2.582
106.400	-2.531
106.450	-2.466
106.500	-2.392
106.550	-2.314
106.600	-2.235
106.650	-2.160
106.700	-2.089
106.750	-2.026
106.800	-1.971
106.850	-1.927
106.900	-1.891
106.950	-1.863
107.000	-1.839
107.050	-1.819
107.100	-1.797
107.150	-1.770
107.200	-1.737
107.250	-1.695
107.300	-1.641
107.350	-1.572
107.400	-1.488
107.450	-1.387
107.500	-1.269
107.550	-1.133
107.600	-0.982
107.650	-0.814
107.700	-0.635
107.750	-0.445
107.800	-0.248
107.850	-0.050
107.900	0.146
107.950	0.335
108.000	0.511
108.050	0.669
108.100	0.803
108.150	0.909
108.200	0.982
108.250	1.018
108.300	1.015
108.350	0.969
108.400	0.888
108.450	0.770
108.500	0.619
108.550	0.438
108.600	0.232
108.650	0.006
108.700	-0.234
108.750	-0.485
108.800	-0.740
108.850	-0.991
108.900	-1.235
108.950	-1.467
109.000	-1.681
109.050	-1.872
109.100	-2.040
109.150	-2.182
109.200	-2.297
109.250	-2.384
109.300	-2.444
109.350	-2.477
109.400	-2.485
109.450	-2.472
109.500	-2.443
109.550	-2.399
109.600	-2.348
109.650	-2.293
109.700	-2.237
109.750	-2.182
109.800	-2.133
109.850	-2.089
109.900	-2.055
109.950	-2.026
110.000	-2.006
110.050	-1.990
110.100	-1.981
110.150	-1.974
110.200	-1.967
110.250	-1.956
110.300	-1.938
110.350	-1.913
110.400	-1.874
110.450	-1.822
110.500	-1.753
110.550	-1.663
110.600	-1.557
110.650	-1.429
110.700	-1.283
110.750	-1.120
110.800	-0.942
110.850	-0.751
110.900	-0.551
110.950	-0.344
111.000	-0.138
111.050	0.066
111.100	0.262
111.150	0.446
111.200	0.611
111.250	0.754
111.300	0.869
111.350	0.953
111.400	1.004
111.450	1.016
111.500	0.990
111.550	0.927
111.600	0.831
111.650	0.704
111.700	0.548
111.750	0.369
111.800	0.171
111.850	-0.044
111.900	-0.270
111.950	-0.500
112.000	-0.730
112.050	-0.958
112.100	-1.177
112.150	-1.382
112.200	-1.571
112.250	-1.740
112.300	-1.888
112.350	-2.014
112.400	-2.116
112.450	-2.196
112.500	-2.256
112.550	-2.295
112.600	-2.317
112.650	-2.320
112.700	-2.311
112.750	-2.292
112.800	-2.267
112.850	-2.238
112.900	-2.212
112.950	-2.185
113.000	-2.163
113.050	-2.144
113.100	-2.130
113.150	-2.122
113.200	-2.116
113.250	-2.113
113.300	-2.111
113.350	-2.108
113.400	-2.100
113.450	-2.088
113.500	-2.067
113.550	-2.036
113.600	-1.993
113.650	-1.935
113.700	-1.863
113.750	-1.775
113.800	-1.670
113.850	-1.546
113.900	-1.404
113.950	-1.247
114.000	-1.078
114.050	-0.897
114.100	-0.705
114.150	-0.511
114.200	-0.311
114.250	-0.115
114.300	0.075
114.350	0.256
114.400	0.423
114.450	0.572
114.500	0.699
114.550	0.801
114.600	0.877
114.650	0.920
114.700	0.933
114.750	0.913
114.800	0.862
114.850	0.782
114.900	0.677
114.950	0.545
115.000	0.393
115.050	0.221
115.100	0.035
115.150	-0.163
115.200	-0.368
115.250	-0.573
115.300	-0.779
115.350	-0.980
115.400	-1.172
115.450	-1.352
115.500	-1.519
115.550	-1.668
115.600	-1.802
115.650	-1.915
115.700	-2.009
115.750	-2.086
115.800	-2.146
115.850	-2.191
115.900	-2.223
115.950	-2.240
116.000	-2.248
116.050	-2.248
116.100	-2.240
116.150	-2.231
116.200	-2.218
116.250	-2.205
116.300	-2.196
116.350	-2.188
116.400	-2.182
116.450	-2.179
116.500	-2.176
116.550	-2.172
116.600	-2.168
116.650	-2.161
116.700	-2.149
116.750	-2.128
116.800	-2.102
116.850	-2.062
116.900	-2.014
116.950	-1.953
117.000	-1.879
117.050	-1.791
117.100	-1.687
117.150	-1.568
117.200	-1.434
117.250	-1.286
117.300	-1.128
117.350	-0.960
117.400	-0.782
117.450	-0.602
117.500	-0.418
117.550	-0.236
117.600	-0.057
117.650	0.115
117.700	0.275
117.750	0.421
117.800	0.550
117.850	0.658
117.900	0.743
117.950	0.804
118.000	0.839
118.050	0.847
118.100	0.825
118.150	0.779
118.200	0.707
118.250	0.613
118.300	0.498
118.350	0.363
118.400	0.212
118.450	0.047
118.500	-0.127
118.550	-0.309
118.600	-0.495
118.650	-0.680
118.700	-0.864
118.750	-1.041
118.800	-1.210
118.850	-1.368
118.900	-1.514
118.950	-1.646
119.000	-1.762
119.050	-1.865
119.100	-1.949
119.150	-2.020
119.200	-2.078
119.250	-2.124
119.300	-2.158
119.350	-2.185
119.400	-2.204
119.450	-2.215
119.500	-2.221
119.550	-2.224
119.600	-2.223
119.650	-2.220
119.700	-2.216
119.750	-2.212
119.800	-2.207
119.850	-2.202
119.900	-2.198
119.950	-2.190
120.000	-2.182
120.050	-2.169
120.100	-2.152
120.150	-2.128
120.200	-2.097
120.250	-2.056
120.300	-2.006
120.350	-1.946
120.400	-1.874
120.450	-1.789
120.500	-1.692
120.550	-1.579
120.600	-1.455
120.650	-1.316
120.700	-1.169
120.750	-1.010
120.800	-0.845
120.850	-0.675
120.900	-0.501
120.950	-0.328
121.000	-0.157
121.050	0.008
121.100	0.163
121.150	0.309
121.200	0.440
121.250	0.553
121.300	0.647
121.350	0.719
121.400	0.770
121.450	0.793
121.500	0.793
121.550	0.768
121.600	0.721
121.650	0.650
121.700	0.559
121.750	0.449
121.800	0.322
121.850	0.181
121.900	0.025
121.950	-0.138
122.000	-0.309
122.050	-0.482
122.100	-0.658
122.150	-0.829
122.200	-0.997
122.250	-1.159
122.300	-1.310
122.350	-1.450
122.400	-1.579
122.450	-1.693
122.500	-1.794
122.550	-1.880
122.600	-1.954
122.650	-2.014
122.700	-2.064
122.750	-2.106
122.800	-2.138
122.850	-2.165
122.900	-2.183
122.950	-2.199
123.000	-2.210
123.050	-2.218
123.100	-2.223
123.150	-2.224
123.200	-2.226
123.250	-2.224
123.300	-2.221
123.350	-2.216
123.400	-2.210
123.450	-2.202
123.500	-2.190
123.550	-2.174
123.600	-2.152
123.650	-2.122
123.700	-2.086
123.750	-2.042
123.800	-1.989
123.850	-1.924
123.900	-1.850
123.950	-1.764
124.000	-1.665
124.050	-1.554
124.100	-1.431
124.150	-1.297
124.200	-1.153
124.250	-1.002
124.300	-0.844
124.350	-0.680
124.400	-0.515
124.450	-0.350
124.500	-0.188
124.550	-0.033
124.600	0.116
124.650	0.254
124.700	0.380
124.750	0.490
124.800	0.583
124.850	0.657
124.900	0.710
124.950	0.740
125.000	0.748
125.050	0.734
125.100	0.697
125.150	0.641
125.200	0.565
125.250	0.473
125.300	0.363
125.350	0.239
125.400	0.102
125.450	-0.046
125.500	-0.199
125.550	-0.360
125.600	-0.522
125.650	-0.683
125.700	-0.844
125.750	-1.001
125.800	-1.150
125.850	-1.290
125.900	-1.422
125.950	-1.543
126.000	-1.651
126.050	-1.748
126.100	-1.833
126.150	-1.905
126.200	-1.967
126.250	-2.018
126.300	-2.062
126.350	-2.100
126.400	-2.132
126.450	-2.158
126.500	-2.180
126.550	-2.199
126.600	-2.215
126.650	-2.227
126.700	-2.237
126.750	-2.243
126.800	-2.246
126.850	-2.246
126.900	-2.243
126.950	-2.237
127.000	-2.226
127.050	-2.210
127.100	-2.191
127.150	-2.166
127.200	-2.136
127.250	-2.099
127.300	-2.055
127.350	-2.001
127.400	-1.940
127.450	-1.871
127.500	-1.791
127.550	-1.700
127.600	-1.596
127.650	-1.483
127.700	-1.360
127.750	-1.228
127.800	-1.087
127.850	-0.941
127.900	-0.789
127.950	-0.635
128.000	-0.479
128.050	-0.325
128.100	-0.173
128.150	-0.028
128.200	0.110
128.250	0.237
128.300	0.353
128.350	0.456
128.400	0.542
128.450	0.611
128.500	0.661
128.550	0.691
128.600	0.701
128.650	0.690
128.700	0.658
128.750	0.609
128.800	0.542
128.850	0.459
128.900	0.361
128.950	0.248
129.000	0.126
129.050	-0.008
129.100	-0.151
129.150	-0.298
129.200	-0.449
129.250	-0.602
129.300	-0.754
129.350	-0.903
129.400	-1.049
129.450	-1.188
129.500	-1.318
129.550	-1.440
129.600	-1.554
129.650	-1.656
129.700	-1.747
129.750	-1.827
129.800	-1.896
129.850	-1.954
129.900	-2.006
129.950	-2.050
130.000	-2.089
130.050	-2.122
130.100	-2.150
130.150	-2.176
130.200	-2.198
130.250	-2.216
130.300	-2.232
130.350	-2.245
130.400	-2.254
130.450	-2.259
130.500	-2.260
130.550	-2.257
130.600	-2.249
130.650	-2.238
130.700	-2.223
130.750	-2.202
130.800	-2.176
130.850	-2.144
130.900	-2.106
130.950	-2.061
131.000	-2.009
131.050	-1.949
131.100	-1.880
131.150	-1.803
131.200	-1.717
131.250	-1.619
131.300	-1.513
131.350	-1.396
131.400	-1.271
131.450	-1.139
131.500	-1.001
131.550	-0.856
131.600	-0.710
131.650	-0.562
131.700	-0.413
131.750	-0.269
131.800	-0.127
131.850	0.008
131.900	0.134
131.950	0.250
132.000	0.355
132.050	0.448
132.100	0.525
132.150	0.586
132.200	0.628
132.250	0.653
132.300	0.660
132.350	0.646
132.400	0.616
132.450	0.567
132.500	0.506
132.550	0.427
132.600	0.336
132.650	0.234
132.700	0.119
132.750	-0.003
132.800	-0.134
132.850	-0.270
132.900	-0.410
132.950	-0.553
133.000	-0.694
133.050	-0.836
133.100	-0.974
133.150	-1.106
133.200	-1.233
133.250	-1.354
133.300	-1.466
133.350	-1.568
133.400	-1.662
133.450	-1.745
133.500	-1.821
133.550	-1.885
133.600	-1.942
133.650	-1.990
133.700	-2.034
133.750	-2.073
133.800	-2.108
133.850	-2.139
133.900	-2.168
133.950	-2.193
134.000	-2.215
134.050	-2.234
134.100	-2.249
134.150	-2.262
134.200	-2.270
134.250	-2.273
134.300	-2.271
134.350	-2.264
134.400	-2.253
134.450	-2.235
134.500	-2.213
134.550	-2.185
134.600	-2.152
134.650	-2.113
134.700	-2.067
134.750	-2.015
134.800	-1.956
134.850	-1.890
134.900	-1.816
134.950	-1.733
135.000	-1.640
135.050	-1.539
135.100	-1.429
135.150	-1.312
135.200	-1.188
135.250	-1.057
135.300	-0.922
135.350	-0.784
135.400	-0.644
135.450	-0.504
135.500	-0.364
135.550	-0.229
135.600	-0.097
135.650	0.027
135.700	0.141
135.750	0.248
135.800	0.344
135.850	0.426
135.900	0.495
135.950	0.550
136.000	0.587
136.050	0.609
136.100	0.614
136.150	0.602
136.200	0.575
136.250	0.533
136.300	0.476
136.350	0.407
136.400	0.327
136.450	0.236
136.500	0.134
136.550	0.024
136.600	-0.094
136.650	-0.217
136.700	-0.344
136.750	-0.474
136.800	-0.606
136.850	-0.738
136.900	-0.869
136.950	-0.994
137.000	-1.118
137.050	-1.236
137.100	-1.348
137.150	-1.451
137.200	-1.549
137.250	-1.638
137.300	-1.718
137.350	-1.792
137.400	-1.857
137.450	-1.913
137.500	-1.963
137.550	-2.009
137.600	-2.050
137.650	-2.088
137.700	-2.122
137.750	-2.154
137.800	-2.182
137.850	-2.209
137.900	-2.231
137.950	-2.249
138.000	-2.265
138.050	-2.276
138.100	-2.282
138.150	-2.282
138.200	-2.278
138.250	-2.268
138.300	-2.253
138.350	-2.231
138.400	-2.205
138.450	-2.174
138.500	-2.136
138.550	-2.094
138.600	-2.045
138.650	-1.990
138.700	-1.929
138.750	-1.861
138.800	-1.788
138.850	-1.706
138.900	-1.615
138.950	-1.516
139.000	-1.411
139.050	-1.297
139.100	-1.180
139.150	-1.057
139.200	-0.928
139.250	-0.800
139.300	-0.668
139.350	-0.536
139.400	-0.405
139.450	-0.278
139.500	-0.154
139.550	-0.036
139.600	0.075
139.650	0.178
139.700	0.270
139.750	0.353
139.800	0.424
139.850	0.482
139.900	0.528
139.950	0.558
140.000	0.573
140.050	0.573
140.100	0.559
140.150	0.529
140.200	0.489
140.250	0.435
140.300	0.371
140.350	0.295
140.400	0.210
140.450	0.116
140.500	0.014
140.550	-0.096
140.600	-0.210
140.650	-0.330
140.700	-0.452
140.750	-0.575
140.800	-0.699
140.850	-0.823
140.900	-0.944
140.950	-1.062
141.000	-1.177
141.050	-1.285
141.100	-1.387
141.150	-1.484
141.200	-1.574
141.250	-1.656
141.300	-1.731
141.350	-1.800
141.400	-1.860
141.450	-1.915
141.500	-1.963
141.550	-2.007
141.600	-2.048
141.650	-2.086
141.700	-2.122
141.750	-2.155
141.800	-2.185
141.850	-2.212
141.900	-2.237
141.950	-2.256
142.000	-2.273
142.050	-2.284
142.100	-2.289
142.150	-2.290
142.200	-2.286
142.250	-2.275
142.300	-2.259
142.350	-2.237
142.400	-2.210
142.450	-2.180
142.500	-2.143
142.550	-2.102
142.600	-2.053
142.650	-2.001
142.700	-1.943
142.750	-1.879
142.800	-1.808
142.850	-1.731
142.900	-1.648
142.950	-1.555
143.000	-1.456
143.050	-1.351
143.100	-1.241
143.150	-1.126
143.200	-1.007
143.250	-0.886
143.300	-0.762
143.350	-0.638
143.400	-0.514
143.450	-0.391
143.500	-0.272
143.550	-0.157
143.600	-0.047
143.650	0.058
143.700	0.154
143.750	0.242
143.800	0.320
143.850	0.388
143.900	0.445
143.950	0.490
144.000	0.522
144.050	0.540
144.100	0.545
144.150	0.537
144.200	0.515
144.250	0.482
144.300	0.437
144.350	0.382
144.400	0.317
144.450	0.242
144.500	0.159
144.550	0.066
144.600	-0.033
144.650	-0.138
144.700	-0.248
144.750	-0.363
144.800	-0.481
144.850	-0.598
144.900	-0.716
144.950	-0.834
145.000	-0.950
145.050	-1.063
145.100	-1.172
145.150	-1.277
145.200	-1.376
145.250	-1.469
145.300	-1.555
145.350	-1.635
145.400	-1.709
145.450	-1.775
145.500	-1.836
145.550	-1.890
145.600	-1.938
145.650	-1.982
145.700	-2.023
145.750	-2.062
145.800	-2.099
145.850	-2.132
145.900	-2.163
145.950	-2.193
146.000	-2.220
