,freq,amp
0,0.5185539605343925,52.36114321
1,0.513799014077288,48.57532416000001
2,0.5122684145158304,52.36114321
3,0.5087017824284151,46.40470640999999
4,0.5138041862366338,46.40470640999999
5,0.49508150069575746,40.32758016
6,0.5006486479387497,42.28250624999999
7,0.5010934334447976,34.867844010000006
8,0.4924343739457831,37.22098081000001
9,0.4913968836100998,33.73402561000001
10,0.47776143889020295,32.08542735999999
11,0.48197526324150775,28.97022975999999
12,0.46948422107566273,27.50058481
13,0.47242100858076347,27.023362559999992
14,0.4655426315476361,23.85443281
15,0.458109955282139,23.425600000000006
16,0.46087224319910813,20.972736160000004
17,0.44861304203055713,20.199631360000005
18,0.4523695426670341,20.199631360000005
19,0.43841768757036687,17.661006249999996
20,0.4377439749097687,15.682392010000001
21,0.432347449779521,15.369536160000003
22,0.4345699212142144,15.369536160000003
23,0.4185976044764206,13.874880009999995
24,0.4224208861351967,12.759898409999995
25,0.40650938688858285,12.491983359999999
26,0.40424343274982266,11.462287360000001
27,0.39761601842044053,11.21513121
28,0.3979146852529831,10.497600000000002
29,0.393282025020117,9.81506241
30,0.3918491440803558,8.957450410000002
31,0.3765073401760885,9.378906250000002
32,0.3869071555204062,9.595125759999998
33,0.36768068360776307,8.75213056
34,0.5155573341572685,63.3669282545757
35,0.5227819713252748,68.60310239007057
36,0.5305451899861103,74.32286674489738
37,0.5319940063434142,80.564399443474
38,0.5338917146187228,87.36561114260498
39,0.5416785491699476,94.76284310129893
40,0.5542558259666877,102.78913648124366
41,0.5450248798467298,111.47199614022622
42,0.556536864606133,120.83057895718491
43,0.5595554185467133,130.87225617721123
44,0.5639716934477377,141.58853686553752
45,0.5553292089124566,152.95040129160643
46,0.5658399606843543,164.90318434979972
47,0.5683254998407083,177.3612729668504
48,0.5770320966574594,190.20303565848837
49,0.5763705062845478,203.26657605744344
50,0.585760231667497,216.34707204072498
51,0.5919946054779248,229.19658998513682
52,0.5930518002384659,241.52729792623612
53,0.6013430370872342,253.01888352294074
54,0.6024421458811542,263.33066228442647
55,0.6018275113060917,272.1183178807376
56,0.6107987911665748,279.05448277877383
57,0.6160569077604812,283.85154750936414
58,0.6131713100732651,286.2843511212552
59,0.6236334798701619,286.20995892362197
60,0.6296262405377882,283.5817564089228
61,0.6302782257586269,278.45566515368716
62,0.6323489397550651,270.98735646443095
63,0.6338768192890003,261.4206911593121
64,0.6470463957449595,250.06894386776136
65,0.6493046863078291,237.29137272529402
66,0.6492148254008655,223.46816316196725
67,0.6521704107186119,208.9766566161291
68,0.6574585697273512,194.17117508459296
69,0.6693659543640227,179.3678750037303
70,0.6642347172394714,164.83513773459606
71,0.6737681257161515,150.78921471193235
72,0.6680705821258428,137.39429961850192
73,0.682734232327603,124.76592225668156
74,0.6839768701012614,112.97651240607227
75,0.6901010005258226,102.06209856301595
76,0.6938133863200582,92.02931250572612
77,0.6937589112349056,82.8621044813178
78,0.6960814315850402,74.5277930474245
