Time (s) Auto	Angle (rad) Run #28
7.450	0.000
7.500	0.000
7.550	0.000
7.600	0.000
7.650	0.000
7.700	0.000
7.750	0.000
7.800	0.000
7.850	0.000
7.900	0.000
7.950	0.000
8.000	0.000
8.050	0.000
8.100	0.000
8.150	0.000
8.200	0.000
8.250	0.000
8.300	0.000
8.350	0.000
8.400	0.002
8.450	0.002
8.500	0.002
8.550	0.002
8.600	0.002
8.650	0.002
8.700	0.002
8.750	0.000
8.800	0.000
8.850	0.000
8.900	0.000
8.950	0.000
9.000	0.000
9.050	0.000
9.100	0.000
9.150	0.000
9.200	0.000
9.250	0.000
9.300	0.000
9.350	0.000
9.400	0.000
9.450	0.000
9.500	0.000
9.550	0.000
9.600	0.000
9.650	0.000
9.700	0.000
9.750	0.000
9.800	0.000
9.850	0.000
9.900	0.000
9.950	0.000
10.000	0.000
10.050	0.000
10.100	0.000
10.150	0.000
10.200	0.000
10.250	0.000
10.300	0.000
10.350	0.000
10.400	0.000
10.450	0.000
10.500	0.000
10.550	0.000
10.600	0.000
10.650	0.000
10.700	0.000
10.750	0.000
10.800	0.000
10.850	0.000
10.900	0.000
10.950	0.000
11.000	0.000
11.050	0.000
11.100	0.000
11.150	0.000
11.200	0.000
11.250	0.000
11.300	0.000
11.350	0.000
11.400	0.000
11.450	0.000
11.500	0.000
11.550	0.000
11.600	0.000
11.650	0.000
11.700	0.000
11.750	0.000
11.800	0.000
11.850	0.000
11.900	0.000
11.950	0.000
12.000	0.000
12.050	0.000
12.100	0.000
12.150	0.000
12.200	0.000
12.250	0.000
12.300	0.000
12.350	0.002
12.400	0.002
12.450	0.002
12.500	0.002
12.550	0.002
12.600	0.002
12.650	0.002
12.700	0.002
12.750	0.002
12.800	0.002
12.850	0.003
12.900	0.003
12.950	0.003
13.000	0.005
13.050	0.005
13.100	0.005
13.150	0.005
13.200	0.005
13.250	0.005
13.300	0.005
13.350	0.005
13.400	0.005
13.450	0.005
13.500	0.005
13.550	0.005
13.600	0.005
13.650	0.005
13.700	0.005
13.750	0.005
13.800	0.005
13.850	0.005
13.900	0.005
13.950	0.005
14.000	0.005
14.050	0.005
14.100	0.005
14.150	0.005
14.200	0.005
14.250	0.005
14.300	0.005
14.350	0.005
14.400	0.005
14.450	0.005
14.500	0.005
14.550	0.003
14.600	0.003
14.650	0.003
14.700	0.003
14.750	0.003
14.800	0.003
14.850	0.003
14.900	0.003
14.950	0.003
15.000	0.003
15.050	0.003
15.100	0.003
15.150	0.003
15.200	0.003
15.250	0.003
15.300	0.003
15.350	0.003
15.400	0.003
15.450	0.003
15.500	0.003
15.550	0.003
15.600	0.003
15.650	0.003
15.700	0.003
15.750	0.003
15.800	0.003
15.850	0.003
15.900	0.002
15.950	0.002
16.000	0.002
16.050	0.002
16.100	0.002
16.150	0.002
16.200	0.002
16.250	0.002
16.300	0.002
16.350	0.002
16.400	0.002
16.450	0.002
16.500	0.002
16.550	0.002
16.600	0.002
16.650	0.002
16.700	0.002
16.750	0.002
16.800	-4.337E-19
16.850	-4.337E-19
16.900	-4.337E-19
16.950	-0.002
17.000	-0.002
17.050	-0.002
17.100	-0.002
17.150	-0.002
17.200	-0.002
17.250	-0.002
17.300	-0.002
17.350	-0.002
17.400	-0.002
17.450	-0.002
17.500	-0.002
17.550	-0.002
17.600	-0.002
17.650	-0.002
17.700	-0.002
17.750	-0.002
17.800	-0.002
17.850	-0.002
17.900	-0.002
17.950	-0.002
18.000	-0.002
18.050	-0.002
18.100	-0.002
18.150	-0.002
18.200	-0.002
18.250	-4.337E-19
18.300	-4.337E-19
18.350	-4.337E-19
18.400	-4.337E-19
18.450	-4.337E-19
18.500	-4.337E-19
18.550	-4.337E-19
18.600	-4.337E-19
18.650	-4.337E-19
18.700	-4.337E-19
18.750	-4.337E-19
18.800	-4.337E-19
18.850	-4.337E-19
18.900	-4.337E-19
18.950	-4.337E-19
19.000	-4.337E-19
19.050	-0.002
